Date,Close
2017-01-19,888.0625
2017-01-20,896.1638
2017-01-21,920.5888
2017-01-22,934.7775
2017-01-23,920.365
2017-01-24,912.2125
2017-01-25,898.55
2017-01-26,901.05
2017-01-27,912.8438
2017-01-28,919.795
2017-01-29,920.8288
2017-01-30,916.9113
2017-01-31,921.3513
2017-02-01,973.065
2017-02-02,982.8275
2017-02-03,1020.09
2017-02-04,1011.215
2017-02-05,1029.4012
2017-02-06,1019.3125
2017-02-07,1029.4088
2017-02-08,1067.7088
2017-02-09,1072.205
2017-02-10,974.9588
2017-02-11,997.2275
2017-02-12,1004.7138
2017-02-13,1004.8538
2017-02-14,994.58
2017-02-15,1003.59
2017-02-16,1018.4113
2017-02-17,1038.8663
2017-02-18,1058.315
2017-02-19,1052.8438
2017-02-20,1046.6625
2017-02-21,1079.5825
2017-02-22,1112.8638
2017-02-23,1122.515
2017-02-24,1193.501
2017-02-25,1182.429
2017-02-26,1139.848
2017-02-27,1189.366
2017-02-28,1189.947
2017-03-01,1193.611
2017-03-02,1221.05
2017-03-03,1269.776
2017-03-04,1285.376
2017-03-05,1260.668
2017-03-06,1273.247
2017-03-07,1280.305
2017-03-08,1206.357
2017-03-09,1153.06
2017-03-10,1200.557
2017-03-11,1147.625
2017-03-12,1186.351
2017-03-13,1235.553
2017-03-14,1242.806
2017-03-15,1245.892
2017-03-16,1247.671
2017-03-17,1126.082
2017-03-18,1062.07
2017-03-19,1000.246
2017-03-20,1036.226
2017-03-21,1065.481
2017-03-22,1091.333
2017-03-23,1036.099
2017-03-24,1013.844
2017-03-25,921.808
2017-03-26,962.508
2017-03-27,968.293
2017-03-28,1035.322
2017-03-29,1011.969
2017-03-30,1041.374
2017-03-31,1048.863
2017-04-01,1077.557
2017-04-02,1082.37
2017-04-03,1140.037
2017-04-04,1148.092
2017-04-05,1139.86
2017-04-06,1150.685
2017-04-07,1177.284
2017-04-08,1196.896
2017-04-09,1187.033
2017-04-10,1213.801
2017-04-11,1206.74
2017-04-12,1226.896
2017-04-13,1216.269
2017-04-14,1187.136
2017-04-15,1186.109
2017-04-16,1189.55
2017-04-17,1184.2
2017-04-18,1211.738
2017-04-19,1218.666
2017-04-20,1227.981
2017-04-21,1261.702
2017-04-22,1255.2513
2017-04-23,1232.7575
2017-04-24,1243.43
2017-04-25,1251.5775
2017-04-26,1269.6963
2017-04-27,1289.7475
2017-04-28,1335.825
2017-04-29,1319.7
2017-04-30,1311.5887
2017-05-01,1370.79
2017-05-02,1416.61
2017-05-03,1448.8863
2017-05-04,1506.7725
2017-05-05,1543.31
2017-05-06,1536.1525
2017-05-07,1554.6025
2017-05-08,1564.065
2017-05-09,1644.7288
2017-05-10,1695.8313
2017-05-11,1748.3538
2017-05-12,1774.52
2017-05-13,1634.6075
2017-05-14,1774.805
2017-05-15,1747.0438
2017-05-16,1665.0325
2017-05-17,1744.4413
2017-05-18,1796.8963
2017-05-19,1913.1388
2017-05-20,1983.9788
2017-05-21,2074.6963
2017-05-22,2114.9888
2017-05-23,2196.6687
2017-05-24,2348.5525
2017-05-25,2581.8538
2017-05-26,2460.9538
2017-05-27,2232.2875
2017-05-28,2234.8337
2017-05-29,2195.785
2017-05-30,2315.7363
2017-05-31,2170.9812
2017-06-01,2402.125
2017-06-02,2477.1725
2017-06-03,2475.2975
2017-06-04,2526.3113
2017-06-05,2605.125
2017-06-06,2855.03
2017-06-07,2900.8525
2017-06-08,2737.9025
2017-06-09,2826.0388
2017-06-10,2846.0063
2017-06-11,2910.3363
2017-06-12,3007.0125
2017-06-13,2697.0775
2017-06-14,2780.1825
2017-06-15,2518.5488
2017-06-16,2438.6175
2017-06-17,2520.7838
2017-06-18,2680.1025
2017-06-19,2611.68
2017-06-20,2667.5475
2017-06-21,2805.0975
2017-06-22,2702.0038
2017-06-23,2763.2913
2017-06-24,2740.5925
2017-06-25,2598.1588
2017-06-26,2630.595
2017-06-27,2513.43
2017-06-28,2556.1675
2017-06-29,2591.2675
2017-06-30,2547.3225
2017-07-01,2479.055
2017-07-02,2424.6988
2017-07-03,2513.7413
2017-07-04,2640.0613
2017-07-05,2588.6788
2017-07-06,2634.1738
2017-07-07,2598.57
2017-07-08,2514.3625
2017-07-09,2586.0425
2017-07-10,2524.1262
2017-07-11,2352.265
2017-07-12,2292.9138
2017-07-13,2437.5538
2017-07-14,2337.6788
2017-07-15,2109.3738
2017-07-16,2045.5725
2017-07-17,1986.9425
2017-07-18,2189.24
2017-07-19,2354.8925
2017-07-20,2349.355
2017-07-21,2740.5688
2017-07-22,2738.775
2017-07-23,2831.6788
2017-07-24,2772.3675
2017-07-25,2768.8025
2017-07-26,2540.2087
2017-07-27,2570.195
2017-07-28,2699.7213
2017-07-29,2719.69
2017-07-30,2714.7038
2017-07-31,2718.6175
2017-08-01,2867.6538
2017-08-02,2739.7088
2017-08-03,2740.0713
2017-08-04,2811.71
2017-08-05,3123.4113
2017-08-06,3254.71
2017-08-07,3274.6375
2017-08-08,3474.7625
2017-08-09,3416.185
2017-08-10,3364.4113
2017-08-11,3451.8525
2017-08-12,3705.43
2017-08-13,4104.015
2017-08-14,4036.7575
2017-08-15,4462.6763
2017-08-16,4118.9025
2017-08-17,4322.4213
2017-08-18,4311.685
2017-08-19,4180.2388
2017-08-20,4139.3813
2017-08-21,4110.9413
2017-08-22,3911.2763
2017-08-23,4162.7925
2017-08-24,4178.7563
2017-08-25,4396.0313
2017-08-26,4359.9025
2017-08-27,4381.3963
2017-08-28,4340.46
2017-08-29,4442.6575
2017-08-30,4664.6438
2017-08-31,4676.1425
2017-09-01,4783.17
2017-09-02,4864.285
2017-09-03,4672.5688
2017-09-04,4593.1825
2017-09-05,4160.535
2017-09-06,4517.57
2017-09-07,4543.1025
2017-09-08,4628.6025
2017-09-09,4280.975
2017-09-10,4194.2188
2017-09-11,4307.8263
2017-09-12,4295.7612
2017-09-13,3944.5838
2017-09-14,3817.0575
2017-09-15,3358.1088
2017-09-16,3772.6838
2017-09-17,3608.595
2017-09-18,3764.6175
2017-09-19,3976.3875
2017-09-20,3863.1863
2017-09-21,3827.685
2017-09-22,3690.9913
2017-09-23,3612.1625
2017-09-24,3772.8475
2017-09-25,3753.435
2017-09-26,3920.9913
2017-09-27,3939.515
2017-09-28,4220.28
2017-09-29,4062.2038
2017-09-30,4207.825
2017-10-01,4300.5513
2017-10-02,4414.1775
2017-10-03,4424.4725
2017-10-04,4307.555
2017-10-05,4186.7837
2017-10-06,4325.2363
2017-10-07,4370.1688
2017-10-08,4446.1725
2017-10-09,4624.3488
2017-10-10,4789.3013
2017-10-11,4741.7088
2017-10-12,4858.605
2017-10-13,5728.5475
2017-10-14,5666.9788
2017-10-15,5779.0738
2017-10-16,5607.01
2017-10-17,5643.5538
2017-10-18,5495.0388
2017-10-19,5627.0863
2017-10-20,5686.5263
2017-10-21,6098.115
2017-10-22,5949.0788
2017-10-23,5969.795
2017-10-24,5649.005
2017-10-25,5550.8588
2017-10-26,5776.8788
2017-10-27,5923.7063
2017-10-28,5737.1025
2017-10-29,5741.7225
2017-10-30,6151.325
2017-10-31,6130.5638
2017-11-01,6424.515
2017-11-02,6879.365
2017-11-03,7199.2375
2017-11-04,7210.4688
2017-11-05,7376.7425
2017-11-06,7231.93
2017-11-07,7123.8938
2017-11-08,7356.5063
2017-11-09,7342.8238
2017-11-10,7250.77
2017-11-11,6773.695
2017-11-12,6075.3013
2017-11-13,5969.13
2017-11-14,6666.2713
2017-11-15,6867.4263
2017-11-16,7259.3
2017-11-17,7924.1825
2017-11-18,7598.2775
2017-11-19,7787.4563
2017-11-20,7954.7675
2017-11-21,7879.06
2017-11-22,8150.6325
2017-11-23,8208.7538
2017-11-24,8094.445
2017-11-25,8190.8713
2017-11-26,8851.305
2017-11-27,9573.9675
2017-11-28,9713.0963
2017-11-29,10295.6225
2017-11-30,10542.6625
2017-12-01,9706.1038
2017-12-02,10923.2013
2017-12-03,10973.5438
2017-12-04,11382.2088
2017-12-05,11597.2313
2017-12-06,12230.365
2017-12-07,13734.52
2017-12-08,16403.4213
2017-12-09,15732.1
2017-12-10,13152.5288
2017-12-11,16299.2975
2017-12-12,16374.8975
2017-12-13,16678.2875
2017-12-14,16246.1388
2017-12-15,17221.6513
2017-12-16,17436.5975
2017-12-17,19166.9787
2017-12-18,18640.2625
2017-12-19,18984.7675
2017-12-20,16862.5713
2017-12-21,16925.0175
2017-12-22,14182.465
2017-12-23,14694.5825
2017-12-24,14103.2188
2017-12-25,13387.3488
2017-12-26,14652.3675
2017-12-27,15846.0738
2017-12-28,14362.4038
2017-12-29,14867.5725
2017-12-30,13643.695
2017-12-31,13062.145
2018-01-01,13439.4175
2018-01-02,13337.6213
2018-01-03,14881.545
2018-01-04,15104.45
2018-01-05,14953.8525
2018-01-06,16576.6963
2018-01-07,16735.1063
2018-01-08,15632.4113
2018-01-09,15242.9363
2018-01-10,14122.825
2018-01-11,13269.5975
2018-01-12,13633.3638
2018-01-13,14165.9063
2018-01-14,14217.3625
2018-01-15,13519.9263
2018-01-16,12915.1163
2018-01-17,10870.1688
2018-01-18,11340.65
2018-01-19,11137.3688
2018-01-20,11742.9413
2018-01-21,12486.0663
2018-01-22,11508.62
2018-01-23,10872.9025
2018-01-24,10830.9275
2018-01-25,11629.375
2018-01-26,11524.345
2018-01-27,11005.615
2018-01-28,11452.23
2018-01-29,11412.7938
2018-01-30,10917.1513
2018-01-31,9914.4725
2018-02-01,9970.3088
2018-02-02,8715.595
2018-02-03,8285.5012
2018-02-04,9192.045
2018-02-05,8136.39
2018-02-06,6332.37
2018-02-07,7270.5075
2018-02-08,7987.2813
2018-02-09,8086.7725
2018-02-10,8930.1388
2018-02-11,8045.44
2018-02-12,8478.925
2018-02-13,8766.8525
2018-02-14,8693.2525
2018-02-15,9659.2875
2018-02-16,10110.8388
2018-02-17,10474.7713
2018-02-18,10855.9375
2018-02-19,10537.0063
2018-02-20,11416.0388
2018-02-21,10928.02
2018-02-22,10727.9525
2018-02-23,9809.7213
2018-02-24,10412.3688
2018-02-25,9585.285
2018-02-26,9627.7163
2018-02-27,10272.9025
2018-02-28,10903.0188
2018-03-01,10352.0463
2018-03-02,11100.2925
2018-03-03,11305.1225
2018-03-04,11171.8175
2018-03-05,11558.475
2018-03-06,11246.7475
2018-03-07,10735.8863
2018-03-08,9552.7588
2018-03-09,8980.1925
2018-03-10,9251.2925
2018-03-11,8680.6075
2018-03-12,9433.4737
2018-03-13,9047.5125
2018-03-14,9260.7088
2018-03-15,7895.9888
2018-03-16,8039.6025
2018-03-17,8206.555
2018-03-18,7667.99
2018-03-19,8189.4913
2018-03-20,8597.3375
2018-03-21,9028.2975
2018-03-22,9023.7175
2018-03-23,8411.6525
2018-03-24,8881.9863
2018-03-25,8548.8125
2018-03-26,8429.3312
2018-03-27,7854.6375
2018-03-28,7863.255
2018-03-29,7866.36
2018-03-30,6861.325
2018-03-31,6970.3638
2018-04-01,6926.875
2018-04-02,6986.835
2018-04-03,7182.12
2018-04-04,7295.89
2018-04-05,6769.4838
2018-04-06,6766.5925
2018-04-07,6854.9213
2018-04-08,6964.4325
2018-04-09,7125.5388
2018-04-10,6789.2675
2018-04-11,6824.4938
2018-04-12,6941.6388
2018-04-13,7823.5588
2018-04-14,8040.8813
2018-04-15,8083.5738
2018-04-16,8160.4125
2018-04-17,8030.57
2018-04-18,7937.61
2018-04-19,8188.7188
2018-04-20,8333.8137
2018-04-21,8866.67
2018-04-22,8830.0588
2018-04-23,8868.1612
2018-04-24,9191.82
2018-04-25,9373.3025
2018-04-26,8807.515
2018-04-27,9153.6413
2018-04-28,9144.3838
2018-04-29,9444.1425
2018-04-30,9268.7175
2018-05-01,8949.8762
2018-05-02,9029.4788
2018-05-03,9228.8525
2018-05-04,9572.6988
2018-05-05,9817.5975
2018-05-06,9845.5438
2018-05-07,9326.7613
2018-05-08,9424.9912
2018-05-09,9039.0288
2018-05-10,9327.05
2018-05-11,8920.2563
2018-05-12,8408.3588
2018-05-13,8442.2388
2018-05-14,8398.8625
2018-05-15,8711.3888
2018-05-16,8159.2563
2018-05-17,8360.2288
2018-05-18,7996.8213
2018-05-19,8237.3425
2018-05-20,8250.395
2018-05-21,8493.1313
2018-05-22,8324.025
2018-05-23,7951.5138
2018-05-24,7614.9638
2018-05-25,7599.9525
2018-05-26,7436.835
2018-05-27,7296.7963
2018-05-28,7383.2175
2018-05-29,7118.4238
2018-05-30,7491.6113
2018-05-31,7448.4827
2018-06-01,7518.3333
2018-06-02,7630.4034
2018-06-03,7716.1451
2018-06-04,7505.5893
2018-06-05,7624.188
2018-06-06,7658.57
2018-06-07,7684.93
2018-06-08,7618.11
2018-06-09,7495.1
2018-06-10,6770.31
2018-06-11,6780.3408
2018-06-12,6525.3292
2018-06-13,6321.656
2018-06-14,6601.3242
2018-06-15,6397.4412
2018-06-16,6529.544
2018-06-17,6482.8687
2018-06-18,6711.6497
2018-06-19,6731.7101
2018-06-20,6736.8677
2018-06-21,6729.9259
2018-06-22,6099.4453
2018-06-23,6198.7008
2018-06-24,6142.3926
2018-06-25,6244.3285
2018-06-26,6148.4227
2018-06-27,6140.1915
2018-06-28,5954.5266
2018-06-29,6189.3093
2018-06-30,6343.8922
2018-07-01,6373.2779
2018-07-02,6629.7496
2018-07-03,6482.8306
2018-07-04,6589.6328
2018-07-05,6538.6824
2018-07-06,6596.53
2018-07-07,6570.4276
2018-07-08,6744.9887
2018-07-09,6694.5309
2018-07-10,6364.3876
2018-07-11,6360.4467
2018-07-12,6144.8101
2018-07-13,6215.59
2018-07-14,6254.6781
2018-07-15,6366.3499
2018-07-16,6671.6259
2018-07-17,7315.551
2018-07-18,7359.737
2018-07-19,7484.6397
2018-07-20,7357.4457
2018-07-21,7424.7342
2018-07-22,7411.2005
2018-07-23,7730.2475
2018-07-24,8325.8015
2018-07-25,8271.5979
2018-07-26,7925.2474
2018-07-27,8254.2773
2018-07-28,8184.6955
2018-07-29,8201.8901
2018-07-30,8166.3884
2018-07-31,7700.8341
2018-08-01,7588.5862
2018-08-02,7547.315
2018-08-03,7423.0744
2018-08-04,7396.0411
2018-08-05,7411.5153
2018-08-06,7402.3366
2018-08-07,6748.4415
2018-08-08,6460.1532
2018-08-09,6482.9734
2018-08-10,6092.5331
2018-08-11,6391.5993
2018-08-12,6338.739
2018-08-13,6260.193
2018-08-14,6123.4476
2018-08-15,6332.6069
2018-08-16,6273.8881
2018-08-17,6566.5953
2018-08-18,6396.9464
2018-08-19,6516.6684
2018-08-20,6299.3953
2018-08-21,6470.7336
2018-08-22,6355.8818
2018-08-23,6503.8324
2018-08-24,6675.3607
2018-08-25,6725.0323
2018-08-26,6689.8227
2018-08-27,6756.6289
2018-08-28,7084.2936
2018-08-29,7059.2312
2018-08-30,6938.9146
2018-08-31,7028.4473
2018-09-01,7198.0584
2018-09-02,7282.8585
2018-09-03,7260.2516
2018-09-04,7361.2719
2018-09-05,6913.115
2018-09-06,6471.4939
2018-09-07,6400.2687
2018-09-08,6181.7442
2018-09-09,6253.9372
2018-09-10,6275.0831
2018-09-11,6275.6696
2018-09-12,6277.4944
2018-09-13,6283.1842
2018-09-14,6285.9825
2018-09-15,6280.3101
2018-09-16,6281.4094
2018-09-17,6273.2201
2018-09-18,6278.5955
2018-09-19,6282.6107
2018-09-20,6493.11
2018-09-21,6288.0702
2018-09-22,6317.6997
2018-09-23,6293.8364
2018-09-24,6289.6213
2018-09-25,6466.9946
2018-09-26,6391.386
2018-09-27,6509.7766
2018-09-28,6698.416
2018-09-29,6502.6882
2018-09-30,6576.6143
2018-10-01,6647.3879
2018-10-02,6576.3542
2018-10-03,6481.2458
2018-10-04,6594.9358
2018-10-05,6630.5753
2018-10-06,6595.2603
2018-10-07,6591.6863
2018-10-08,6662.8685
2018-10-09,6663.0211
2018-10-10,6619.4958
2018-10-11,6285.8592
2018-10-12,6309.1989
2018-10-13,6331.1312
2018-10-14,6361.417
2018-10-15,6721.5875
2018-10-16,6724.8331
2018-10-17,6444.747
2018-10-18,6374.6489
2018-10-19,6372.6868
2018-10-20,6407.4791
2018-10-21,6412.5305
2018-10-22,6396.8802
2018-10-23,6396.2523
2018-10-24,6407.6672
2018-10-25,6405.5007
2018-10-26,6392.1793
2018-10-27,6436.3555
2018-10-28,6429.6871
2018-10-29,6266.1897
2018-10-30,6276.4645
2018-10-31,6321.7137
2018-11-01,6341.0948
2018-11-02,6360.1413
2018-11-03,6344.7389
2018-11-04,6405.1398
2018-11-05,6396.3521
2018-11-06,6425.9178
2018-11-07,6514.4895
2018-11-08,6412.5243
2018-11-09,6343.6325
2018-11-10,6365.6552
2018-11-11,6327.4806
2018-11-12,6327.1547
2018-11-13,6282.4387
2018-11-14,5524.8011
2018-11-15,5511.1528
2018-11-16,5448.6006
2018-11-17,5497.4113
2018-11-18,5553.0149
2018-11-19,4800.3429
2018-11-20,4246.3128
2018-11-21,4478.2996
2018-11-22,4405.744
2018-11-23,4329.9172
2018-11-24,3728.8726
2018-11-25,3951.205
2018-11-26,3640.5572
2018-11-27,3792.1924
2018-11-28,4174.32
2018-11-29,4218.6084
2018-11-30,3952.4479
2018-12-01,4178.6038
2018-12-02,4118.5182
2018-12-03,3847.0327
2018-12-04,3889.2921
2018-12-05,3713.5734
2018-12-06,3578.2066
2018-12-07,3391.8741
2018-12-08,3452.6162
2018-12-09,3507.3064
2018-12-10,3419.7338
2018-12-11,3360.9466
2018-12-12,3414.8337
2018-12-13,3263.5479
2018-12-14,3212.2071
2018-12-15,3194.9623
2018-12-16,3200.6425
2018-12-17,3478.4612
2018-12-18,3562.8949
2018-12-19,3709.3168
2018-12-20,4065.8
2018-12-21,3824.7398
2018-12-22,3862.7263
2018-12-23,3949.7943
2018-12-24,4054.2963
2018-12-25,3767.35
2018-12-26,3807.153
2018-12-27,3587.1982
2018-12-28,3865.5293
2018-12-29,3725.48
2018-12-30,3832.4
2018-12-31,3689.5646
2019-01-01,3715.5644
2019-01-02,3882.3048
2019-01-03,3795.5927
2019-01-04,3812.3811
2019-01-05,3809.9143
2019-01-06,4014.1332
2019-01-07,3989.6317
2019-01-08,3992.9861
2019-01-09,3995.3252
2019-01-10,3617.3463
2019-01-11,3606.1649
2019-01-12,3611.5282
2019-01-13,3497.6694
2019-01-14,3654.3471
2019-01-15,3568.7513
2019-01-16,3593.7217
2019-01-17,3623.7173
2019-01-18,3605.8552
2019-01-19,3690.9086
2019-01-20,3544.2217
2019-01-21,3528.4635
2019-01-22,3581.5519
2019-01-23,3549.7708
2019-01-24,3562.9205
2019-01-25,3566.6662
2019-01-26,3563.278
2019-01-27,3539.6209
2019-01-28,3425.2622
2019-01-29,3395.0186
2019-01-30,3441.0322
2019-01-31,3420.6332
2019-02-01,3439.8057
2019-02-02,3433.0353
2019-02-03,3404.4993
2019-02-04,3412.2304
2019-02-05,3419.7679
2019-02-06,3367.519
2019-02-07,3360.5341
2019-02-08,3591.0222
2019-02-09,3617.4647
2019-02-10,3621.154
2019-02-11,3593.1832
2019-02-12,3579.3419
2019-02-13,3569.5548
2019-02-14,3558.3969
2019-02-15,3566.2478
2019-02-16,3596.4052
2019-02-17,3606.152
2019-02-18,3865.3182
2019-02-19,3904.4829
2019-02-20,3924.7398
2019-02-21,3889.7585
2019-02-22,3933.6076
2019-02-23,4105.1128
2019-02-24,3763.6205
2019-02-25,3819.8653
2019-02-26,3797.5818
2019-02-27,3772.9363
2019-02-28,3799.6785
2019-03-01,3811.612
2019-03-02,3804.4192
2019-03-03,3782.6641
2019-03-04,3689.8629
2019-03-05,3832.0809
2019-03-06,3848.9564
2019-03-07,3859.84
2019-03-08,3828.3719
2019-03-09,3898.8685
2019-03-10,3899.6559
2019-03-11,3851.2492
2019-03-12,3866.2959
2019-03-13,3846.2744
2019-03-14,3855.7444
2019-03-15,3892.0523
2019-03-16,3985.8512
2019-03-17,3970.389
2019-03-18,3974.4158
2019-03-19,3996.0371
2019-03-20,4027.7874
2019-03-21,3974.8114
2019-03-22,3987.3052
2019-03-23,3977.7074
2019-03-24,3968.4387
2019-03-25,3913.7817
2019-03-26,3915.3753
2019-03-27,4018.5905
2019-03-28,4008.3709
2019-03-29,4080.2601
2019-03-30,4081.2216
2019-03-31,4094.7048
2019-04-01,4135.1849
2019-04-02,4818.7706
2019-04-03,5102.1508
2019-04-04,4875.5994
2019-04-05,5030.9333
2019-04-06,5028.3211
2019-04-07,5198.1732
2019-04-08,5260.205
2019-04-09,5179.9976
2019-04-10,5283.5438
2019-04-11,5049.6058
2019-04-12,5077.5159
2019-04-13,5066.867
2019-04-14,5158.3874
2019-04-15,5045.6752
2019-04-16,5184.2045
2019-04-17,5220.9599
2019-04-18,5276.559
2019-04-19,5266.6612
2019-04-20,5292.1483
2019-04-21,5276.5583
2019-04-22,5398.4334
2019-04-23,5552.5219
2019-04-24,5432.991
2019-04-25,5132.2275
2019-04-26,5151.5745
2019-04-27,5200.1932
2019-04-28,5152.5457
2019-04-29,5151.4335
2019-04-30,5277.4445
2019-05-01,5297.9425
2019-05-02,5405.8781
2019-05-03,5697.6791
2019-05-04,5812.3318
2019-05-05,5713.0351
2019-05-06,5706.0084
2019-05-07,5899.5297
2019-05-08,5932.4414
2019-05-09,6159.6859
2019-05-10,6387.8295
2019-05-11,7254.8055
2019-05-12,6992.7067
2019-05-13,7906.9408
2019-05-14,7928.4174
2019-05-15,8177.4535
2019-05-16,7820.0762
2019-05-17,7243.6505
2019-05-18,7295.6497
2019-05-19,8221.2594
2019-05-20,7917.0125
2019-05-21,7961.1287
2019-05-22,7723.9039
2019-05-23,7903.8469
2019-05-24,8038.5068
2019-05-25,8089.5702
2019-05-26,8653.1424
2019-05-27,8800.3466
2019-05-28,8719.3315
2019-05-29,8672.4001
2019-05-30,8287.0403
2019-05-31,8513.2039
2019-06-01,8588.4795
2019-06-02,8744.2656
2019-06-03,8474.0482
2019-06-04,7645.5725
2019-06-05,7790.3211
2019-06-06,7730.8817
2019-06-07,8030.2561
2019-06-08,7949.4258
2019-06-09,7600.9225
2019-06-10,7954.0062
2019-06-11,7903.6253
2019-06-12,8151.7887
2019-06-13,8256.7201
2019-06-14,8667.788
2019-06-15,8836.1684
2019-06-16,9061.5405
2019-06-17,9346.9751
2019-06-18,9012.4878
2019-06-19,9259.1236
2019-06-20,9559.9007
2019-06-21,9906.408
2019-06-22,10461.4122
2019-06-23,10843.571
2019-06-24,10996.4597
2019-06-25,11665.4097
2019-06-26,12444.9259
2019-06-27,11086.2688
2019-06-28,12316.953
2019-06-29,12024.081
2019-06-30,10932.3105
2019-07-01,10454.6838
2019-07-02,10800.1301
2019-07-03,11942.2402
2019-07-04,11645.5246
2019-07-05,10946.2091
2019-07-06,11219.046
2019-07-07,11422.1145
2019-07-08,12335.9994
2019-07-09,12575.9041
2019-07-10,12054.1838
2019-07-11,11324.1447
2019-07-12,11802.96
2019-07-13,11279.6027
2019-07-14,10506.3958
2019-07-15,10934.4827
2019-07-16,9490.4105
2019-07-17,9733.1321
2019-07-18,10603.3489
2019-07-19,10466.2609
2019-07-20,10983.216
2019-07-21,10551.1316
2019-07-22,10285.6392
2019-07-23,10027.5326
2019-07-24,9771.5048
2019-07-25,9897.4294
2019-07-26,9812.2264
2019-07-27,9440.14
2019-07-28,9495.8553
2019-07-29,9506.7043
2019-07-30,9572.7354
2019-07-31,10005.2945
2019-08-01,10385.2006
2019-08-02,10513.9115
2019-08-03,10831.2599
2019-08-04,10985.8075
2019-08-05,11811.7871
2019-08-06,11310.1872
2019-08-07,11956.0472
2019-08-08,11817.4555
2019-08-09,11827.5746
2019-08-10,11278.2813
2019-08-11,11485.3658
2019-08-12,11391.9687
2019-08-13,10869.3791
2019-08-14,10211.4986
2019-08-15,10386.5396
2019-08-16,10388.4506
2019-08-17,10212.1014
2019-08-18,10335.3728
2019-08-19,10774.8103
2019-08-20,10818.507
2019-08-21,10064.9168
2019-08-22,10161.1647
2019-08-23,10364.2814
2019-08-24,10171.4975
2019-08-25,10068.9224
2019-08-26,10312.215
2019-08-27,10122.1965
2019-08-28,9743.1621
2019-08-29,9487.9764
2019-08-30,9590.7363
2019-08-31,9624.9839
2019-09-01,9780.6679
2019-09-02,10381.856
2019-09-03,10691.3113
2019-09-04,10555.0469
2019-09-05,10576.3179
2019-09-06,10334.0239
2019-09-07,10495.2274
2019-09-08,10402.7965
2019-09-09,10332.9422
2019-09-10,10082.9468
2019-09-11,10152.753
2019-09-12,10396.7672
2019-09-13,10299.477
2019-09-14,10351.232
2019-09-15,10302.1907
2019-09-16,10301.6597
2019-09-17,10231.4215
2019-09-18,10168.2877
2019-09-19,10223.5056
2019-09-20,10138.3352
2019-09-21,9984.5205
2019-09-22,10031.8667
2019-09-23,9719.7187
2019-09-24,8688.9735
2019-09-25,8438.7086
2019-09-26,8103.2109
2019-09-27,8195.2107
2019-09-28,8146.414
2019-09-29,8085.7133
2019-09-30,8241.3415
2019-10-01,8333.6892
2019-10-02,8273.464
2019-10-03,8203.8438
2019-10-04,8163.9026
2019-10-05,8137.1467
2019-10-06,7853.6933
2019-10-07,8236.2084
2019-10-08,8201.6378
2019-10-09,8572.3808
2019-10-10,8582.1445
2019-10-11,8320.1716
2019-10-12,8328.6043
2019-10-13,8282.1773
2019-10-14,8337.819
2019-10-15,8162.44
2019-10-16,8003.8204
2019-10-17,8058.0581
2019-10-18,7970.2395
2019-10-19,7943.3471
2019-10-20,8200.3188
2019-10-21,8200.2461
2019-10-22,8073.4095
2019-10-23,7420.4158
2019-10-24,7460.6174
2019-10-25,8591.2239
2019-10-26,9171.3065
2019-10-27,9578.3676
2019-10-28,9458.2234
2019-10-29,9455.7247
2019-10-30,9225.9955
2019-10-31,9131.4106
2019-11-01,9197.6323
2019-11-02,9290.8966
2019-11-03,9202.4155
2019-11-04,9369.6281
2019-11-05,9326.5996
2019-11-06,9335.7524
2019-11-07,9226.4858
2019-11-08,8794.3586
2019-11-09,8798.0421
2019-11-10,9081.1869
2019-11-11,8711.5343
2019-11-12,8760.8927
2019-11-13,8749.5206
2019-11-14,8656.9709
2019-11-15,8500.6436
2019-11-16,8469.2609
2019-11-17,8537.3397
2019-11-18,8205.8064
2019-11-19,8118.4885
2019-11-20,8074.8432
2019-11-21,7612.7406
2019-11-22,7262.1105
2019-11-23,7303.4058
2019-11-24,7041.7329
2019-11-25,7211.8618
2019-11-26,7141.0694
2019-11-27,7523.4807
2019-11-28,7390.2075
2019-11-29,7729.2659
2019-11-30,7542.2356
2019-12-01,7381.963
2019-12-02,7333.4329
2019-12-03,7315.3678
2019-12-04,7213.7338
2019-12-05,7398.787
2019-12-06,7511.8806
2019-12-07,7532.1235
2019-12-08,7550.2392
2019-12-09,7333.096
2019-12-10,7239.7626
2019-12-11,7198.0667
2019-12-12,7190.2724
2019-12-13,7238.8743
2019-12-14,7087.025
2019-12-15,7112.7315
2019-12-16,6883.4964
2019-12-17,6584.0288
2019-12-18,7424.0154
2019-12-19,7147.5683
2019-12-20,7139.9334
2019-12-21,7286.3351
2019-12-22,7236.9862
2019-12-23,7166.1724
2019-12-24,7235.6267
2019-12-25,7212.8094
2019-12-26,7183.7065
2019-12-27,7227.2937
2019-12-28,7311.5606
2019-12-29,7385.4648
2019-12-30,7251.2768
2019-12-31,7179.9578
2020-01-01,7174.744
2020-01-02,6955.4876
2020-01-03,7291.2195
2020-01-04,7337.6367
2020-01-05,7347.4333
2020-01-06,7713.8608
2020-01-07,8039.6037
2020-01-08,8067.6064
2020-01-09,7808.7014
2020-01-10,8087.4529
2020-01-11,8078.9935
2020-01-12,8149.3137
2020-01-13,8116.961
2020-01-14,8735.1424
2020-01-15,8843.6757
2020-01-16,8711.6376
2020-01-17,8925.299
2020-01-18,8939.8643
2020-01-19,8638.1814
